"ID","Number","Invoice Ref","Created","Updated","Author","Description","Property Ref","Property","Branch","Client Ref","Client","Billing Card Ref","Billing Card Name","Date","Due Date","Days Overdue","Last Reminder Sent At","Subtotal","Tax","Total","Credit Total","Status","Task Ref","Task Name","Task ID","Task Status","Task Cost Centre","Task Category","Task Service Group"
4530,"U0001714","PO6603973_201010","2025-06-05 16:16:00","2025-07-25 03:09:24","Jade Ogony","Findings:

- Multiple faults were present on the panel; fire pumps were offline.

- Sprinkler system remains operational.

- Identified a short circuit in the Occupant Warning System (OWS).

- Two technicians attended to further investigate the fault.

- Used ladders (6–8 ft) to access affected areas.

**Actions Taken:**

- Repaired the OWS fault identified on 5/6.

- Found disconnected cabling in a newly developed area (see attached photos).

- Rewired and installed a new feed to the speaker.

- Successfully cleared the OWS fault and restored system functionality.","39574","133 Vanessa Street, Kingsgrove, NSW 2208","","","C/- CBRE Pty Ltd","CO-038","C.B Richard Ellis Pty Ltd","2025-06-05","2025-07-30",260,"","980.0000","98.0000","1078.0000",0.00,"PAID","T-10205","Panel faults at Infinet office","10205","COMPLETE","","Callout","R DETECTION"
4529,"U0001713","","2025-06-05 16:13:40","2025-06-29 03:08:53","Jade Ogony","Attended site, carried out mechanical trip testing","39867","Muirfield Golf Club - 58 Barclay Road, North Rocks, NSW 2151","","579","Muirfield Golf Club Ltd","CO-1859","Muirfield Golf Club Ltd","2025-06-05","2025-07-30",260,"","460.0000","46.0000","506.0000",0.00,"PAID","T-11778","Follow Up Mechanical Trip","11778","COMPLETE","","Callout","R DETECTION"
4528,"U0001712","PO6654873_201010","2025-06-05 15:34:01","2025-07-06 03:16:38","Jade Ogony","Isolated all smoke detection in warehouse A&B due to works on fire tunnel","39A570","Milperra - 233 Milperra Road, Bankstown Aerodrome, NSW 2200","","","Milperra Sub TC Pty Ltd ATF Milperra || Sub Trust C/- CBRE Pty Ltd","CO-038","C.B Richard Ellis Pty Ltd","2025-06-05","2025-07-30",260,"","460.0000","46.0000","506.0000",0.00,"PAID","T-12519","Isolate Fire Tunnels","12519","COMPLETE","","Callout","R DETECTION"
4527,"U0001711","","2025-06-05 15:33:25","2025-06-29 03:08:53","Jade Ogony","Attended site found No faults on arrival, looked in the history and found Alarm activation. F1-6  which has been Reset by brigade. Panel all normal on departure","39550","Ultimo Trade Centre -  28-48 Wattle Street, Ultimo, NSW 2007","","88","Bendal Pty Limited","CO-686","D.J.Wear & Associates","2025-06-05","2025-07-30",260,"","460.0000","46.0000","506.0000",0.00,"PAID","T-12522","39 Jones St","12522","COMPLETE","","Callout","R DETECTION"
4526,"U0001710","BAR215_2500080","2025-06-05 15:32:06","2025-07-19 03:14:03","Jade Ogony","Turned up to site found Vesda in alarm and isolated by Fire brigade found guys working in room installing new floor reset alarm on Vesda. Isolated zone will need to return when building works is complete.","39960","20-22 Mons Road, Westmead, NSW 2145","","","Barwon Investment Partners Pty Ltd ACN 116 012 009 as trustee of the Barwon Institutional Healthcare Property Fund ABN 20 296 879 068","CO-1725","Venncap Real Estate Pty Ltd","2025-06-05","2025-07-30",260,"","460.0000","46.0000","506.0000",0.00,"PAID","T-12537","Reset Panel","12537","COMPLETE","","Callout","R DETECTION"
4525,"U0001709","7300472181","2025-06-05 13:29:08","2025-08-03 03:15:56","Jade Ogony","As per accepted defect quote QD-0883 dated 27-05-2025.","39A410","Veolia (Pumping Station) - 2 Durham Street, Rosehill, NSW 2142","","951","Veolia Water Operations Pty Ltd","CO-1732","Veolia Water Operation Pty Ltd","2025-06-05","2025-07-30",260,"","390.0000","39.0000","429.0000",0.00,"PAID","T-11887","Annual Defect 2025 - Strobe (Quote QD-0883)","11887","COMPLETE","","Repair","R DETECTION"
4524,"U0001708","85FLUSH2500165","2025-06-05 13:28:37","2025-07-19 03:14:04","Jade Ogony","As per accepted defect quote QD-0422 dated 28-02-2025.","39A216","Blacktown City Council - 81-85 Flushcombe Road, Blacktown, NSW 2148","","1122","Stanton Hillier Parker","CO-2081","C/- CI Australia","2025-06-05","2025-07-30",260,"","629.2300","62.9200","692.1500",0.00,"PAID","T-12469","Monthly Defect February 2025 - FIP Batteries (Quote QD-0422)","12469","COMPLETE","","Repair","R DETECTION"
4523,"U0001707","02/06 - 2","2025-06-05 13:27:54","2025-09-17 03:11:07","Jade Ogony","As per accepted defect quote QD-0352 dated 07-02-2025.","39A217","Kebia Imports - 8 Phiney Place, Ingleburn, NSW 2565","","CO-2743","Kebia Importex Pty Ltd","CO-2743","Kebia Importex Pty Ltd","2025-06-05","2025-07-30",260,"","520.0000","52.0000","572.0000",0.00,"PAID","T-12528","APFS Report 2025 - Occupancy Warning System (Quote QD-0352)","12528","COMPLETE","","Repair","R DETECTION"
4521,"U0001705","1352991","2025-06-05 09:56:34","2025-08-08 03:14:11","Jade Ogony","As per accepted defect quote QD-0402 dated 27-02-2025.","39793","Pickles Auctions - 54 & 68-72 Kingsgrove Road, Belmore, NSW 2192","","646","Pickles Auctions","CO-1779","Pickles Auctions","2025-06-05","2025-07-30",260,"","1569.5900","156.9600","1726.5500",0.00,"PAID","T-09099","39793 (Quote QD-0402)","9099","COMPLETE","","Repair","R DETECTION"
4520,"U0001704","Purchase Order No: 524571","2025-06-05 09:54:25","2025-07-11 03:04:57","Jade Ogony","As per accepted defect quote QD-0865 dated 20-05-2025.","39A701","Goodman AU360 - 26 Talavera Rd, Macquarie Park NSW 2113","","","Goodman Property Group","CO-074","Goodman Property Services (Aust) Pty Limited","2025-06-05","2025-07-30",260,"","17928.0000","1792.8000","19720.8000",0.00,"PAID","T-12365","Install Compliant backflow Valve (Quote QD-0865)","12365","COMPLETE","","Repair","R DETECTION"
4519,"U0001703","b250046","2025-06-05 09:21:49","2025-09-20 03:16:03","Jade Ogony","","39A694","40-66 Lockwood Road, Erskine Park, NSW 2759","","","Charter Hall Holdings Pty Ltd","CO-031","Charter Hall Holdings Pty Ltd","2025-06-05","2025-07-30",260,"","26780.0000","2678.0000","29458.0000",0.00,"PAID","T-07503","39A000 (Service Quote SQ-0067)","7503","COMPLETE","","Repair","R DETECTION"
4513,"U0001697","LIN5208","2025-06-05 09:05:53","2025-08-09 03:07:28","Jade Ogony","","39840","Linfox - 27-49 Lenore Drive, Erskine Park, NSW 2759","","510","Linfox Australia","CO-1557","Linfox Australia","2025-06-05","2025-07-30",260,"","460.0000","46.0000","506.0000",0.00,"PAID","T-12485","Gary Pace has called requesting attendance for FIP displaying faults and monitoring company is call…","12485","COMPLETE","","Callout","R DETECTION"
4511,"U0001695","121413","2025-06-05 08:48:28","2025-07-02 03:07:48","Jade Ogony","","39A602 A","LOGOS - Building 4 - 145 Hollinsworth Road, Marsden Park, NSW 2765","","","Logos Property Management Pty Limited","CO-2420","Logos Property Management Pty Ltd","2025-06-05","2025-07-30",260,"","460.0000","46.0000","506.0000",0.00,"PAID","T-11854","network fault","11854","COMPLETE","","Callout","R DETECTION"
4500,"U0001684","","2025-06-04 16:10:33","2025-08-03 03:15:56","Jade Ogony","","39666","Club Ashfield - 1-11 Charlotte Street, Ashfield, NSW 2131","","48","Ashfield Catholic & Community Club Ltd","CO-1610","Ashfield Catholic & Community Club Ltd","2025-06-04","2025-07-30",260,"","650.0000","65.0000","715.0000",0.00,"PAID","T-11789","Attendance required to investigate multiple faults on the FIP.","11789","COMPLETE","","Callout","R DETECTION"
4499,"U0001683","No P/O RQD","2025-06-04 16:09:53","2025-08-03 03:15:56","Jade Ogony","","39666","Club Ashfield - 1-11 Charlotte Street, Ashfield, NSW 2131","","48","Ashfield Catholic & Community Club Ltd","CO-1610","Ashfield Catholic & Community Club Ltd","2025-06-04","2025-07-30",260,"","2080.0000","208.0000","2288.0000",0.00,"PAID","T-10164","Fauilt from Old Panel","10164","COMPLETE","","Callout","R DETECTION"
4498,"U0001682","Work Order No: 285636 Purchase Order No: 496030 - CO RQD","2025-06-04 15:52:00","2025-07-26 03:16:09","Jade Ogony","","39A415 AU002","Goodman AU002 - Slough Business Park - 2 Slough Avenue, Silverwater, NSW, 2128","","","Goodman Property Services (Aust) Pty Limited SC01822","CO-074","Goodman Property Services (Aust) Pty Limited","2025-06-04","2025-07-30",260,"","2040.0000","204.0000","2244.0000",0.00,"PAID","T-07794","OWS in fault-","7794","COMPLETE","","Callout","R DETECTION"
4497,"U0001681","117263","2025-06-04 15:36:15","2025-07-23 03:13:15","Jade Ogony","Gordon 25/03/25
Found network fault rebooted system faults cleared unable to clear network on main panel
Building 5 has a missing fault L2D30 EWP required 


Darren. 26/03/25. 
Arrived on site checked MFIP. Found two alarms, one at 4:30am and another at 9:30am on the same detector (L2-D8 in packaging area). Isolated this detector to stop false alarms. A EWP will be needed to replace faulty detector. Area is 6 metres high. See attached photos.

Gordon 2/4/25
Replaced two detectors in building 5","39A602","LOGOS - Shared Services - 145 Hollinsworth Road, Marsden Park, NSW 2765","","","Logos Property Management Pty Limited","CO-2420","Logos Property Management Pty Ltd","2025-06-04","2025-07-30",260,"","1880.0000","188.0000","2068.0000",0.00,"PAID","T-09313","network fault","9313","COMPLETE","","Callout","R DETECTION"
4496,"U0001680","19338394","2025-06-04 15:33:52","2025-07-12 03:06:56","Jade Ogony","","39A102","Barangaroo Culture Space Building - Cnr Towns Place and Dalgety Road, Millers Point, NSW 2000","","162","Placemaking NSW c/- Cushman & Wakefield Pty Ltd","CO-2034","Cushman & Wakefield Pty Ltd","2025-06-04","2025-07-30",260,"","720.0000","72.0000","792.0000",0.00,"PAID","T-11502","Mechanical Trip 2025","11502","COMPLETE","","Callout","R DETECTION"
4495,"U0001679","WOT0026278","2025-06-04 15:33:05","2025-07-05 03:07:12","Jade Ogony","","39A499","ACU - Building 532 - 8-20 Napier Street, North Sydney, NSW 2055","","1072","Australian Catholic Universities (ACU)","CO-2387","Australian Catholic University (ACU)","2025-06-04","2025-07-30",260,"","742.0000","74.2000","816.2000",0.00,"PAID","T-11792","Faulty detector","11792","COMPLETE","","Callout","R DETECTION"
4494,"U0001678","","2025-06-04 15:27:06","2025-06-29 03:08:53","Jade Ogony","","39A527","5 Yarrawa Street, Prestons, NSW 2170","","1108","PI Yarrawa Pty Ltd ATF PI Yarrawa Trust C/- Pittwater Industrial","CO-2553","PI Yarrawa Pty Ltd","2025-06-04","2025-07-30",260,"","460.0000","46.0000","506.0000",0.00,"PAID","T-11846","mech trip","11846","COMPLETE","","Callout","R DETECTION"
4493,"U0001677","W14266880","2025-06-04 15:24:36","2025-06-29 03:08:53","Jade Ogony","","39A283","18 Smith Street, Parramatta, NSW 2150","","","EUREKA FUND 5 PTY LIMITED ATF EUREKA PROPERTY FUND C/- Knight Frank Australia Pty Ltd","CO-070","Knight Frank Australia Pty","2025-06-04","2025-07-30",260,"","590.0000","59.0000","649.0000",0.00,"PAID","T-11860","isolation - level 8 suite 2.","11860","COMPLETE","","Callout","R DETECTION"
4492,"U0001676","Work Order No: 301571 Purchase Order No: 524386 CO RQD","2025-06-04 15:20:18","2025-06-29 03:08:53","Jade Ogony","","39753 AU893","Goodman AU893 - Riverwood Business Park - 92-100 Belmore Road, Riverwood, NSW, 2210","","","Goodman Property Services (Aust) Pty Limited SC01822","CO-074","Goodman Property Services (Aust) Pty Limited","2025-06-04","2025-07-30",260,"","1551.0000","155.1000","1706.1000",0.00,"PAID","T-12476","Unit 12","12476","COMPLETE","","Callout","R DETECTION"
4491,"U0001675","WO: 30673932 PO: 4200392922","2025-06-04 15:04:35","2025-10-01 03:18:43","Jade Ogony","","39A337","(ROC) Rail Operations Centre - Mandible & Wyndham Street, Alexandria, NSW 2015","","1002","Sydney Trains","CO-2217","Sydney Trains ( Transport for NSW)","2025-06-04","2025-07-30",260,"","460.0000","46.0000","506.0000",0.00,"PAID","T-12492","Fault on FIP","12492","COMPLETE","","Callout","R DETECTION"
4490,"U0001674","","2025-06-04 15:03:25","2025-10-12 03:15:02","Jade Ogony","","P1098","White Horse - 381 Crown St, Surry Hills","","","PDC Tech Pty Ltd","*None","PDC Tech Pty Ltd","2025-06-04","2025-07-30",260,"","460.0000","46.0000","506.0000",0.00,"PAID","T-12494","de-isolate","12494","COMPLETE","","Callout","R DETECTION"
4489,"U0001673","Work Order No: 301873 Purchase Order No: 524943 CO RQD","2025-06-04 14:59:15","2025-06-29 03:08:53","Jade Ogony","Turned up to site found missing module fault rebooted module system came back online if fault returns will need to replace the three input module Ampac","39A635 AU186","Precinct 5 AU186 - 3 Tundra Close, Kemps Kreek, NSW 2178","","688","Qanstruct","CO-074","Goodman Property Services (Aust) Pty Limited","2025-06-04","2025-07-30",260,"","460.0000","46.0000","506.0000",0.00,"PAID","T-12502","Fault on FIP","12502","COMPLETE","","Callout","R DETECTION"
4484,"U0001672","PO: 516239 WO: 296885","2025-06-03 14:58:50","2025-06-29 03:08:53","Jade Ogony","","39A507 AU568","Goodman AU568 - Oakdale East Estate - Masonry Building - 2-4 Latitude Drive, Horsley Park, NSW 2175","","","Goodman Property Services (Aust) Pty Limited SC01822","CO-074","Goodman Property Services (Aust) Pty Limited","2025-06-03","2025-07-30",260,"","590.0000","59.0000","649.0000",0.00,"PAID","T-05671","Isolation Compressor ","5671","COMPLETE","","Callout","R DETECTION"
4482,"U0001670","5000414015","2025-06-03 08:50:15","2025-07-02 03:07:48","Jade Ogony","As per accepted defect quote QD-0221 dated 04-12-2024.","39A329 AU862","Ingram Micro - Level 1 - 61 Dunning Avenue Roseberry, NSW 2018","","449","Ingram Micro Pty Ltd","CO-1745","Ingram Micro Pty Ltd","2025-06-03","2025-07-30",260,"","786.3000","78.6300","864.9300",0.00,"PAID","T-09310","Monthly Defect December- VESDA Filter and Batteries (Quote QD-0221)","9310","COMPLETE","","Repair","R DETECTION"
4480,"U0001668","Work Order No: 301568 Purchase Order No: 524369","2025-06-02 15:28:44","2025-06-29 03:08:53","Jade Ogony","","39659 AU545","Goodman AU545 - Interlink Industrial Estate - Kimberly Clark -  35 Sarah Andrews Close, Erskine Park, NSW 2759","","","Goodman Property Services (Aust) Pty Limited SC01822","CO-074","Goodman Property Services (Aust) Pty Limited","2025-06-02","2025-07-30",260,"","750.0000","75.0000","825.0000",0.00,"PAID","T-09278","APFS walkthrough and FFFT","9278","COMPLETE","","Repair","R DETECTION"
4479,"U0001667","Work Order No: 301550 Purchase Order No: 524329","2025-06-02 12:40:26","2025-06-29 03:08:53","Jade Ogony","","39A429 C AU821","Goodman AU821 - City West Office Park - Building C - 33-35 Saunder Street, Pyrmont, NSW 2009","","","Goodman Property Services (Aust) Pty Limited SC01822","CO-074","Goodman Property Services (Aust) Pty Limited","2025-06-02","2025-07-30",260,"","750.0000","75.0000","825.0000",0.00,"PAID","T-10019","FFFT & Detection & OWS (Bld C) ","10019","COMPLETE","","Callout","R DETECTION"
4478,"U0001666","4200392922","2025-06-02 12:02:01","2025-07-09 03:06:38","Jade Ogony","As per accepted defect quote QD-0353 dated 07-02-2025.","39A337","(ROC) Rail Operations Centre - Mandible & Wyndham Street, Alexandria, NSW 2015","","1002","Sydney Trains","CO-2217","Sydney Trains ( Transport for NSW)","2025-06-02","2025-07-30",260,"","2277.3400","227.7300","2505.0700",0.00,"PAID","T-09277","39A337 (Quote QD-0353)","9277","COMPLETE","","Repair","R DETECTION"
4477,"U0001665","199-6100-959","2025-06-02 12:01:39","2025-06-29 03:08:53","Jade Ogony","As per accepted defect quote QD-0811 dated 13-05-2025.","39A370","Costco Oakdale Depot - 15 Ottellia Road, Kemps Creek, NSW 2141","","280","Costco Wholesale Auburn","CO-1742","Costco Wholesale Australia Pty Ltd","2025-06-02","2025-07-30",260,"","460.0000","46.0000","506.0000",0.00,"PAID","T-11591","Monthly Defect May 2025- VESDA Fault (Quote QD-0811)","11591","COMPLETE","","Repair","R DETECTION"
4476,"U0001664","Work Order No: 299193 Purchase Order No: 520534","2025-06-02 11:46:51","2025-06-29 03:08:53","Jade Ogony","As per accepted defect quote QD-0688 dated 16-04-2025.","39A116 AU106","Goodman AU106 - M5 Industry Park - Building 1 -  1 Moorebank Avenue, Moorebank, NSW 2170","","","Goodman Property Services (Aust) Pty Limited  SC01822","CO-074","Goodman Property Services (Aust) Pty Limited","2025-06-02","2025-07-30",260,"","260.0000","26.0000","286.0000",0.00,"PAID","T-11644","APFS Report 2025 - Occupancy Warning System (Quote QD-0688)","11644","COMPLETE","","Repair","R DETECTION"
4475,"U0001663","Work Order No: 299344 Purchase Order No: 520782","2025-06-02 11:45:46","2025-06-29 03:08:53","Jade Ogony","As per accepted defect quote QD-0690 dated 16-04-2025.","39A116 C AU106","Goodman AU106 - M5 Industry Park - Building 3A/3B/3C - 1 Moorebank Avenue, Moorebank NSW 2170","","","Goodman Property Services (Aust) Pty Limited  SC01822","CO-074","Goodman Property Services (Aust) Pty Limited","2025-06-02","2025-07-30",260,"","260.0000","26.0000","286.0000",0.00,"PAID","T-11645","APFS Report 2025 - Occupancy Warning System (Quote QD-0690)","11645","COMPLETE","","Repair","R DETECTION"
4474,"U0001662","Work Order No: 289013 Purchase Order No: 502223","2025-06-02 10:21:03","2025-07-04 03:06:07","Jade Ogony","As per accepted defect quote QD-0423 dated 28-02-2025.","39A429","Goodman - AU821 City West Office Park - Buildings B & C 33-35 Saunders Street PYRMONT, 2009,","","","Goodman Property Services (Aust) Pty Limited SC01822","CO-074","Goodman Property Services (Aust) Pty Limited","2025-06-02","2025-07-30",260,"","488.0000","48.8000","536.8000",0.00,"PAID","T-09101","39A429 B (Quote QD-0423)","9101","COMPLETE","","Repair","R DETECTION"
4473,"U0001661","Work Order No: 290709 Purchase Order No: 505421","2025-06-02 10:20:03","2025-06-29 03:08:53","Jade Ogony","As per accepted defect quote QD-0435 dated 05-03-2025.","39A591 AU240","Goodman AU240 - Park View Business Park - 3 Talavera Road, Macquarie Park, NSW 2113","","","Goodman Property Services (Aust) Pty Limited SC01822","CO-074","Goodman Property Services (Aust) Pty Limited","2025-06-02","2025-07-30",260,"","520.0000","52.0000","572.0000",0.00,"PAID","T-09211","39A591 AU240 (Quote QD-0435)","9211","COMPLETE","","Repair","R DETECTION"
4472,"U0001660","PO6603416_201010","2025-06-02 10:17:18","2025-07-06 03:16:38","Jade Ogony","As per accepted defect quote QD-0670 dated 14-04-2025.","39A601","78 Templar Road, Erskine Park, NSW 2759","","","LHD TC Pty Ltd ATF LHD Sub I Trust","CO-038","C.B Richard Ellis Pty Ltd","2025-06-02","2025-07-30",260,"","342.0000","34.2000","376.2000",0.00,"PAID","T-10189","Monthly Defect April - FIP Batteries (Quote QD-0670)","10189","COMPLETE","","Repair","R DETECTION"
4471,"U0001659","4100089131","2025-06-02 10:16:32","2025-06-29 03:08:53","Jade Ogony","As per accepted defect quote QD-0781 dated 08-05-2025.","39A671","State Library of NSW - 1 Shakespeare Place, Sydney, NSW 2000","","1124","State Library of NSW","CO-2703","Library Council of NSW","2025-06-02","2025-07-30",260,"","1720.0100","172.0000","1892.0100",0.00,"PAID","T-11260","Quotation for VESDA and PSU Relocation Works (Quote QD-0781)","11260","COMPLETE","","Repair","R DETECTION"
