Task Ref,Task Name,Task Client,Task Property,Task Category,Task Service Group,Task Assigned To,Quoted Cost,Quoted Sell,Quoted Profit,Quoted Margin,Estimated Cost,Estimated Sell,Estimated Hours,Committed Cost,Committed Hours,Revised Cost,Revised Sell,Revised Profit,Revised Margin,Revised Hours,Uninvoiced,Left to be incurred,Billable,Net Billable,Actual Cost,Invoiced,Invoiced Credit,Net Invoiced,Actual Profit,Actual Margin,Actual Hours,Cash Position,Cumulative Actual Cost,Cumulative Net Invoiced,Activity Actual Cost,Activity Net Invoiced
T-05330,PM2025/01 Servicing - Detection (39A114) ,Goodman Property Services (Aust) Pty Limited SC01822,"Goodman AU877 - Silverwater D/C - Light & Wonder - 4 Newington Road, Silverwater, NSW 1044",I&T,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,36.83,0.28,36.83,0.00,-36.83,,0.28,0.00,36.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-06974,PM2025/02 Servicing - Detection (39677) ,Lendlease Funds Management Limited,"82 Belmore Road North, Riverwood, NSW 2210",I&T,R DETECTION,Sydney Kak,0.00,0.00,0.00,,0.00,0.00,0.00,52.00,0.40,52.00,0.00,-52.00,,0.40,0.00,52.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-11629,Ground Floor,C/- Colliers Int’l Pty Ltd,"Union NSW - 4-10 Goulburn Street, Sydney, NSW 2000",Callout,R DETECTION,Nu Unasa,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,520.00,460.00,-60.00,-13.04%,0.00,0.00,0.00,0.00,0.00,520.00,460.00,0.00,460.00,-60.00,-13.04%,2.00,-60.00,520.00,460.00,0.00,0.00
T-15359," Re:Fire Alarm at 28-54 PERCIVAL RD SMITHFIELD, ASE# 550448",Lendlease Real Estate Investments Ltd C/- JLL,"28 Percival Road, Smithfield, NSW 2164",Callout,R DETECTION,Gordon Jenkins,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,249.16,460.00,210.84,45.84%,0.00,0.00,0.00,0.00,0.00,249.16,460.00,0.00,460.00,210.84,45.84%,1.92,210.84,249.16,460.00,0.00,0.00
T-00236,PM2024/10 Servicing - Detection (39921) ,X Commercial,"Ken Done & Associates - 17 Thurlow Street, Redfern, NSW 2016",I&T,R DETECTION,Sydney Kak,0.00,0.00,0.00,,0.00,0.00,0.00,40.00,0.40,40.00,0.00,-40.00,,0.40,0.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-10225,VESDA Faults,Vaughan Constructions Pty Limited,"Woolworths CFC - 13 Percy Road, Auburn, NSW 2144",Callout,R DETECTION,John Minai,0.00,0.00,0.00,,0.00,0.00,0.00,385.67,2.97,385.67,460.00,74.33,16.16%,2.97,460.00,385.67,460.00,460.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-06470,Full Function testing,Ashfield Catholic & Community Club Ltd,"Club Ashfield - 1-11 Charlotte Street, Ashfield, NSW 2131",Callout,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,169.00,1.30,169.00,460.00,291.00,63.26%,1.30,0.00,169.00,0.00,0.00,0.00,460.00,0.00,460.00,460.00,100.00%,0.00,460.00,0.00,460.00,0.00,0.00
T-05165,PM2025/01 Servicing - Detection (39A305) ,Dexus Property Services P/L (DXPS),"39A305 Healthcare Logistics 7 Dolerite Way, Pemulwuy",I&T,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,108.33,0.83,108.33,0.00,-108.33,,0.83,0.00,108.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-00294,PM2024/10 Servicing - Detection (39A163) ,Quality Green Metro Pty Ltd as trustee for Quality Green Metro Unity Trust C/- MMJ Sydney Pty Ltd,"1 Rivett Road, North Ryde, NSW 2113",I&T,R DETECTION,Bill Mortel,0.00,0.00,0.00,,0.00,0.00,0.00,1.67,0.02,1.67,0.00,-1.67,,0.02,0.00,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-10407,Callout for Firecall.,Pickles Auctions,"Pickles Auctions - 36-40 Harp Street, Belmore, NSW 2192",Callout,R DETECTION,Gordon Jenkins,0.00,0.00,0.00,,0.00,0.00,0.00,179.83,1.38,179.83,590.00,410.17,69.52%,1.38,0.00,179.83,0.00,0.00,0.00,590.00,0.00,590.00,590.00,100.00%,0.00,590.00,0.00,590.00,0.00,0.00
T-04822,PM2025/01 Servicing - Detection (39642) ,Kenneth R Moras Property Holdings Pty Ltd,"Pro-Pac Packaging (BLDG 1) - 147 Newton Road, Wetherill Park, NSW 2164",I&T,R DETECTION,Mark Sorridimi,0.00,0.00,0.00,,0.00,0.00,0.00,370.50,2.85,370.50,0.00,-370.50,,2.85,0.00,370.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-08473,PM2025/03 Servicing - Detection (39380) ,Costa Logistics Pty Ltd,"Costas - 4 Beach Street, Eastern Creek, NSW 2766",I&T,R DETECTION,Rory Mortel,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-03869,PM2024/12 Servicing - Detection (39A611) ,C/- Colliers Int’l Pty Ltd,"MCPHEE Distribution - 7 Kiora Crescent, Yennora, NSW 2161",I&T,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-03836,PM2024/12 Servicing - Detection (39A277) ,Lendlease Real Estate Investments Ltd C/- JLL,"Silverwater Industrial Park -  Corner Fariola St, Slough Ave & Rachael Cl Silverwater, NSW 2128",I&T,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-16127,fire alarm has activated - Fire Control Room,Primary Connect,"Woolworths CFC - 13 Percy Road, Auburn, NSW 2144",Callout,R DETECTION,John Minai,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,186.33,460.00,273.67,59.49%,0.00,0.00,0.00,0.00,0.00,186.33,460.00,0.00,460.00,273.67,59.49%,1.43,273.67,186.33,460.00,0.00,0.00
T-00613,PM2024/10 Servicing - Detection (39A581 A) ,Logos Property Management Pty Limited,"LOGOS - Unit 1A, 246 Miller Road, Villawood - NSW 2163",I&T,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,6.67,0.00,-6.67,,0.00,0.00,0.00,0.00,0.00,6.67,0.00,0.00,0.00,-6.67,,0.07,-6.67,6.67,0.00,0.00,0.00
T-08809,PM2025/03 Servicing - Detection (39A518) ,Australian Catholic Universities (ACU),"ACU -  Building 705 - 43 Australia Street, Camperdown, NSW 2008",I&T,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,182.00,1.40,182.00,0.00,-182.00,,1.40,0.00,182.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-10802,PM2025/05 Servicing - Detection (39A524) ,Royal Life Saving NSW,"Royal Life Saving Academy - 47 Lovell Road, Denistone East, NSW 2112",I&T,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,75.83,0.58,75.83,0.00,-75.83,,0.58,0.00,75.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-09937,FFFT 2025,EUREKA FUND 5 PTY LIMITED ATF EUREKA PROPERTY FUND C/- Knight Frank Australia Pty Ltd,"18 Smith Street, Parramatta, NSW 2150",Callout,R DETECTION,Bill Mortel,0.00,0.00,0.00,,0.00,0.00,0.00,1430.00,11.00,1430.00,1870.00,440.00,23.53%,11.00,0.00,1430.00,0.00,0.00,0.00,1870.00,0.00,1870.00,1870.00,100.00%,0.00,1870.00,0.00,1870.00,0.00,0.00
T-12844,SIT test,Mercer Property Pty Ltd,"Rickoh - 364-372 Kent Street, Sydney, NSW 2000",Callout,R DETECTION,Sydney Kak,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,460.00,460.00,100.00%,0.00,0.00,0.00,0.00,0.00,0.00,460.00,0.00,460.00,460.00,100.00%,0.00,460.00,0.00,460.00,0.00,0.00
T-00583,PM2024/10 Servicing - Detection (39A567) ,West Infill Sub TC Pty Ltd ATF West Infill Sub I Trust C/- CBRE Pty Ltd,"66 Christina Road, Villawood, NSW 2163",I&T,R DETECTION,Rory Mortel,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-00650,PM2024/10 Servicing - Detection (39A605) ,Logos Property Management Pty Limited,"MAERSK & L+F - Building 2 - 145 Hollinsworth Road, Marsden Park, NSW 2765",I&T,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,103.33,1.03,103.33,0.00,-103.33,,1.03,0.00,103.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-10469,PM2025/05 Servicing - Detection (39392) ,Vassk Investments Pty Ltd ATF Greenhills Estate Unit Trust C/-CBRE,"Toll - 11A Greenhills Avenue, Moorebank, NSW 2170",I&T,R DETECTION,Mark Sorridimi,0.00,0.00,0.00,,0.00,0.00,0.00,179.83,1.38,179.83,0.00,-179.83,,1.38,0.00,179.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-06956,PM2025/02 Servicing - Detection (39642) ,Kenneth R Moras Property Holdings Pty Ltd,"Pro-Pac Packaging (BLDG 1) - 147 Newton Road, Wetherill Park, NSW 2164",I&T,R DETECTION,Mark Sorridimi,0.00,0.00,0.00,,0.00,0.00,0.00,67.17,0.52,67.17,0.00,-67.17,,0.52,0.00,67.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-15718,Please attend and investigate fault on the fire panel.,Australian Catholic Universities (ACU),"ACU - Building 533 - 33 Berry Street, North Sydney - NSW 2055",Callout,R DETECTION,Nu Unasa,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,253.50,460.00,206.50,44.89%,0.00,0.00,0.00,0.00,0.00,253.50,460.00,0.00,460.00,206.50,44.89%,1.95,206.50,253.50,460.00,0.00,0.00
T-25294,Fire Safety Trip testing for AFSS works,Phebra Pty Ltd,"PHEBRA - 17-19 Orion Road, Lane Cove, NSW 2066",Callout,R DETECTION,Ryan Robinson,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,177.67,460.00,282.33,61.38%,0.00,0.00,0.00,0.00,0.00,177.67,460.00,0.00,460.00,282.33,61.38%,1.37,282.33,177.67,460.00,0.00,0.00
T-08650,PM2025/03 Servicing - Detection (39A177) ,Goodman Property Services (Aust) Pty Limited SC01822,"Goodman AU641 - Gardeners Distribution Centre - 546 Gardeners Road, Mascot, NSW 2020",I&T,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,99.67,0.77,99.67,0.00,-99.67,,0.77,0.00,99.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-03628,PM2024/12 Servicing - Detection (39A609) ,Goodman Property Services (Aust) Pty Limited SC01822,"Goodman AU210 -  Gateway Industrial Estate - Stryker Building C - 209-211 Walter Road, Arndell Park, NSW 2148",I&T,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,112.67,0.87,112.67,0.00,-112.67,,0.87,0.00,112.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-02060,PM2024/11 Servicing - Detection (39A508 B) ,Aeria Management Group,"39A508 B 4 Murray Jones Drive, Bankstown Aerodrome (site 201B)",I&T,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,4.33,0.03,4.33,0.00,-4.33,,0.03,0.00,4.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-01803,PM2024/11 Servicing - Detection (39921) ,X Commercial,"Ken Done & Associates - 17 Thurlow Street, Redfern, NSW 2016",I&T,R DETECTION,Sydney Kak,0.00,0.00,0.00,,0.00,0.00,0.00,23.83,0.18,23.83,0.00,-23.83,,0.18,0.00,23.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-03413,PM2024/12 Servicing - Detection (39597) ,Centuria Property Funds No. 2 Ltd ACF Centuria Institutional Investment No. 3 Ltd ATF CIP Sub Trust No. 4,"Centuria - K&S Freighters - 1 Hope Street, Strathfield South, NSW 2136",I&T,R DETECTION,Sydney Kak,0.00,0.00,0.00,,0.00,0.00,0.00,82.33,0.63,82.33,0.00,-82.33,,0.63,0.00,82.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-25291,Investigate cause of failure of Large Tower PA on Level 4,Cambooya Properties C/o Knight Frank Australia Pty Ltd,"Gateway Business Park - Unit 3/9/10 - 63-79 Parramatta Road, Silverwater, NSW 2128",Callout,R DETECTION,Gordon Jenkins,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,1003.17,1240.00,236.83,19.10%,0.00,0.00,0.00,0.00,0.00,1003.17,1240.00,0.00,1240.00,236.83,19.10%,7.72,236.83,1003.17,1240.00,0.00,0.00
T-35872,Raj has called requesting attendance to attend to Network 10 building and investigate ewis wip phon…,Goodman Property Services (Aust) Pty Limited SC01822,"Goodman AU820 - City West Office Park - Building A (Channel 10) -1-31 Saunders Street PYRMONT, NSW, 2009,",Callout,R DETECTION,Gordon Jenkins,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,260.00,460.00,200.00,43.48%,0.00,0.00,0.00,0.00,0.00,260.00,460.00,0.00,460.00,200.00,43.48%,2.00,200.00,260.00,460.00,0.00,0.00
T-01932,PM2024/11 Servicing - Detection (39A508 A) ,Aeria Management Group,"39A508 A 4 Murray Jones Drive, Bankstown Aerodrome (site 201A)",I&T,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,2.17,0.02,2.17,0.00,-2.17,,0.02,0.00,2.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-05103,PM2025/01 Servicing - Detection (39959) ,C/- Steven Krulis Real Estate Consultants,"Designer Transport - 75 Henderson Street, Turrella, NSW 2205",I&T,R DETECTION,Sydney Kak,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-00225,PM2024/10 Servicing - Detection (39878) ,Cranden Investments Pty Ltd,"Resolution X - 21B Richmond Road, Homebush West, NSW 2140",I&T,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,80.00,0.00,-80.00,,0.00,0.00,0.00,0.00,0.00,80.00,0.00,0.00,0.00,-80.00,,0.80,-80.00,80.00,0.00,0.00,0.00
T-00760,Evacuation Drill,Goodman Property Services (Aust) Pty Limited SC01822,"Goodman AU002 - Slough Business Park - 2 Slough Avenue, Silverwater, NSW, 2128",Callout,R DETECTION,Maurea Tumai-Crawford,0.00,0.00,0.00,,0.00,0.00,0.00,150.00,1.50,150.00,460.00,310.00,67.39%,1.50,0.00,150.00,0.00,0.00,0.00,460.00,0.00,460.00,460.00,100.00%,0.00,460.00,0.00,460.00,0.00,0.00
T-05340,PM2025/01 Servicing - Detection (39A581 A) ,Logos Property Management Pty Limited,"LOGOS - Unit 1A, 246 Miller Road, Villawood - NSW 2163",I&T,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,2.17,0.02,2.17,0.00,-2.17,,0.02,0.00,2.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-05037,PM2025/01 Servicing - Detection (39704) ,Sterilisation Technologies Australia Pty Ltd,"Frutex - 20 St Albans Road, Kingsgrove, NSW 2208",I&T,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,114.84,0.88,114.84,0.00,-114.84,,0.88,0.00,114.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-09765,PM2025/04 Servicing - Detection (39A114 AU877) ,Goodman Property Services (Aust) Pty Limited SC01822,"Goodman AU877 - Silverwater D/C - Light & Wonder - 4 Newington Road, Silverwater, NSW 1044",I&T,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,39.00,0.30,39.00,0.00,-39.00,,0.30,0.00,39.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-01750,PM2024/11 Servicing - Detection (39704) ,Sterilisation Technologies Australia Pty Ltd,"Frutex - 20 St Albans Road, Kingsgrove, NSW 2208",I&T,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,138.67,1.07,138.67,0.00,-138.67,,1.07,0.00,138.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-08547,PM2025/03 Servicing - Detection (39676) ,Goodman Property Services (Aust) Pty Limited SC01822,"Goodman AU643 - 19 Berry Street, Granville, NSW 2142",I&T,R DETECTION,Mark Sorridimi,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-00611,PM2024/10 Servicing - Detection (39A581) ,Logos Property Management Pty Limited,"LOGOS - 246 Miller Road, Villawood, NSW 2165",I&T,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,251.67,0.00,-251.67,,0.00,0.00,0.00,0.00,0.00,251.67,0.00,0.00,0.00,-251.67,,2.52,-251.67,251.67,0.00,0.00,0.00
T-08632,PM2025/03 Servicing - Detection (39983) ,Screen Australia,"Screen Australia L7 - 45 Jones Street, Ultimo, NSW 2007 “Level 7 Computer Room – VESDA testing”",I&T,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,39.00,0.30,39.00,0.00,-39.00,,0.30,0.00,39.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-11780,Panel Fault ,Veolia Water Operations Pty Ltd,"Veolia Water Treatment Plant -  1 East Parade, Fairfield, NSW 2165",Callout,R DETECTION,Gordon Jenkins,0.00,0.00,0.00,,0.00,0.00,0.00,186.17,0.92,186.17,460.00,273.83,59.53%,0.92,0.00,186.17,0.00,0.00,0.00,460.00,0.00,460.00,460.00,100.00%,0.00,460.00,0.00,460.00,0.00,0.00
T-00895,AU106-M5 Industry Park,Goodman Property Services (Aust) Pty Limited SC01822,"Goodman AU106 - M5 Industry Park - Building 4 - 1 Moorebank Avenue, Moorebank NSW 2071",Callout,R DETECTION,Nu Unasa,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,460.00,460.00,100.00%,0.00,0.00,0.00,0.00,0.00,0.00,460.00,0.00,460.00,460.00,100.00%,0.00,460.00,0.00,460.00,0.00,0.00
T-10841,PM2025/05 Servicing - Detection (39A581) ,Logos Property Management Pty Limited,"LOGOS - 246 Miller Road, Villawood, NSW 2165",I&T,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,186.33,1.43,186.33,0.00,-186.33,,1.43,0.00,186.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-36335,L1 Fire Dampers,York II Sub Trust,"1 YORK - 1 York Street, Sydney, NSW 2000",Callout,R DETECTION,Gordon Jenkins,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,205.83,720.00,514.17,71.41%,0.00,0.00,0.00,0.00,0.00,205.83,720.00,0.00,720.00,514.17,71.41%,1.58,-205.83,205.83,720.00,0.00,0.00
T-13903,Minor works ,FlameSafe Fire Protection (Testing Purposes),"FlameSafe Rydalmere Office -  Unit 2, 8-10 Mary Parade, RYDALMERE, 2116",Callout,R DETECTION,Nu Unasa,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,212.33,0.00,-212.33,,0.00,0.00,0.00,0.00,0.00,212.33,0.00,0.00,0.00,-212.33,,1.63,-212.33,212.33,0.00,0.00,0.00
T-09381,PM2025/04 Servicing - Detection (39056) ,Campbellfield Land Pty Ltd as trustee for Campbellfield Land Pty Ltd Land Unit Trust C/- CBRE (V) Pty Ltd VIC Rents Trust,"Bronson & Jacobs - 70 Marple Avenue, Villawood, NSW 2163",I&T,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,84.50,0.65,84.50,0.00,-84.50,,0.65,0.00,84.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-00510,PM2024/10 Servicing - Detection (39A479) ,C/- Colliers Int’l Pty Ltd,"Union NSW - 4-10 Goulburn Street, Sydney, NSW 2000",I&T,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,40.00,0.00,-40.00,,0.00,0.00,0.00,0.00,0.00,40.00,0.00,0.00,0.00,-40.00,,0.40,-40.00,40.00,0.00,0.00,0.00
T-08369,Faulty detector,Goodman Property Services (Aust) Pty Limited SC01822,"Goodman AU240 - Park View Business Park - 3 Talavera Road, Macquarie Park, NSW 2113",Callout,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,179.67,0.87,179.67,460.00,280.33,60.94%,0.87,0.00,179.67,0.00,0.00,0.00,460.00,0.00,460.00,460.00,100.00%,0.00,460.00,0.00,460.00,0.00,0.00
T-32684,"699 -Investigate & Repair - FAS Fault - S Block, South- Requested",Australian Catholic Universities (ACU),"ACU - Building 600-650 - 25a Baker Road, Strathfield, NSW 2055",Callout,R DETECTION,John Minai,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,162.50,460.00,297.50,64.67%,0.00,0.00,0.00,0.00,0.00,162.50,460.00,0.00,460.00,297.50,64.67%,1.25,297.50,162.50,460.00,0.00,0.00
T-09486,PM2025/04 Servicing - Detection (39694) ,Kraft-Heinz Co Australia Ltd,"Kraft Heinz - 92-96 Station Road, Seven Hills, NSW 2147",I&T,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,171.17,1.32,171.17,0.00,-171.17,,1.32,0.00,171.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-20430,Assist with Mechanical testing Friday 24/10/25 8am. ,Gwynvill Trading,"Bata House - 166 William Street, Darlinghurst, NSW 2010",Callout,R DETECTION,Tim Hu,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,346.67,460.00,113.33,24.64%,0.00,460.00,0.00,460.00,460.00,346.67,0.00,0.00,0.00,-346.67,,2.67,-346.67,346.67,0.00,0.00,0.00
T-02178,PM2024/11 Servicing - Detection (39A575 A) ,Wilson Storage,"Storhub - 201 Parramatta Road, Homebush, NSW 2140",I&T,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,73.67,0.57,73.67,0.00,-73.67,,0.57,0.00,73.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-03547,PM2024/12 Servicing - Detection (39A534) ,Goodman Property Services (Aust) Pty Limited SC01822,"Goodman AU646 - 146 O'Riordan Street, Mascot, NSW 2020",I&T,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,138.66,1.07,138.66,0.00,-138.66,,1.07,0.00,138.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-09084,PM2025/03 Servicing - Detection (39A670) ,StorHub Australia,"Storhub - 128 Milperra Road, Revesby, NSW 2212",I&T,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,145.17,1.12,145.17,0.00,-145.17,,1.12,0.00,145.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-09865,Greg has requested attendance to investigate FIP faults.,Goodman Property Services (Aust) Pty Limited SC01822,"Goodman AU002 - Slough Business Park - Block I Units 40 & 51 - 2 Slough Avenue, Silverwater, NSW, 2128",Callout,R DETECTION,Gordon Jenkins,0.00,0.00,0.00,,0.00,0.00,0.00,255.67,1.97,255.67,460.00,204.33,44.42%,1.97,0.00,255.67,0.00,0.00,0.00,460.00,0.00,460.00,460.00,100.00%,0.00,460.00,0.00,460.00,0.00,0.00
T-00003,PM2024/10 Servicing - Detection (39056) ,Campbellfield Land Pty Ltd as trustee for Campbellfield Land Pty Ltd Land Unit Trust C/- CBRE (V) Pty Ltd VIC Rents Trust,"Bronson & Jacobs - 70 Marple Avenue, Villawood, NSW 2163",I&T,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,73.33,0.73,73.33,0.00,-73.33,,0.73,0.00,73.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-00201,PM2024/10 Servicing - Detection (39798) ,Eaton Industries Pty Ltd,"Eaton - 10 Kent Road, Mascot, NSW 2020",I&T,R DETECTION,Sydney Kak,0.00,0.00,0.00,,0.00,0.00,0.00,105.00,1.05,105.00,0.00,-105.00,,1.05,0.00,105.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-07149,PM2025/02 Servicing - Detection (39981) ,Primary Connect,"Primary connect- EPXD- 36 Templar Road, Erskine Park, NSW 2759",I&T,R DETECTION,Rory Mortel,0.00,0.00,0.00,,0.00,0.00,0.00,4.33,0.03,4.33,0.00,-4.33,,0.03,0.00,4.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-07278,PM2025/02 Servicing - Detection (39A114) ,Goodman Property Services (Aust) Pty Limited SC01822,"Goodman AU877 - Silverwater D/C - Light & Wonder - 4 Newington Road, Silverwater, NSW 1044",I&T,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,36.83,0.28,36.83,0.00,-36.83,,0.28,0.00,36.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
